fact_id,data_value,low_confidence_limit,high_confidence_limit,location_id,topic_id,class_id,year_start,year_end,question_id,stratification1_id,stratification2_id,stratification_categoryid2
BRFSS~2015~2015~45~Q08~TOC01~AGE~GENDER,5.0,4.4,5.6,45,TOC01,C01,2015,2015,Q08,65PLUS,MALE,GENDER
BRFSS~2015~2015~44~Q35~TOC03~AGE~GENDER,6.2,5.1,7.3,44,TOC03,C01,2015,2015,Q35,5064,FEMALE,GENDER
BRFSS~2019~2019~42~Q08~TOC01~AGE~RACE,6.9,5.5,8.4,42,TOC01,C01,2019,2019,Q08,AGE_OVERALL,BLK,RACE
BRFSS~2015~2015~72~Q35~TOC03~AGE~RACE,9.3,8.3,10.4,72,TOC03,C01,2015,2015,Q35,5064,HIS,RACE
BRFSS~2015~2015~45~Q35~TOC03~AGE~GENDER,6.5,5.6,7.3,45,TOC03,C01,2015,2015,Q35,65PLUS,FEMALE,GENDER
BRFSS~2016~2016~44~Q35~TOC03~AGE~GENDER,5.4,4.0,6.7,44,TOC03,C01,2016,2016,Q35,65PLUS,MALE,GENDER
BRFSS~2018~2018~44~Q08~TOC01~AGE~RACE,4.8,4.3,5.4,44,TOC01,C01,2018,2018,Q08,65PLUS,WHT,RACE
BRFSS~2018~2018~44~Q35~TOC03~AGE~GENDER,8.4,6.8,9.9,44,TOC03,C01,2018,2018,Q35,5064,MALE,GENDER
BRFSS~2019~2019~44~Q08~TOC01~AGE~OVERALL,5.2,4.6,5.7,44,TOC01,C01,2019,2019,Q08,5064,OVERALL,OVERALL
BRFSS~2017~2017~44~Q08~TOC01~AGE~GENDER,4.8,3.9,5.6,44,TOC01,C01,2017,2017,Q08,65PLUS,MALE,GENDER
BRFSS~2018~2018~42~Q08~TOC01~AGE~OVERALL,5.3,4.7,5.9,42,TOC01,C01,2018,2018,Q08,5064,OVERALL,OVERALL
BRFSS~2016~2016~42~Q08~TOC01~AGE~OVERALL,5.2,4.7,5.8,42,TOC01,C01,2016,2016,Q08,5064,OVERALL,OVERALL
BRFSS~2015~2015~42~Q08~TOC01~AGE~RACE,4.0,2.4,5.5,42,TOC01,C01,2015,2015,Q08,65PLUS,BLK,RACE
BRFSS~2018~2018~45~Q08~TOC01~AGE~RACE,4.9,2.3,7.6,45,TOC01,C01,2018,2018,Q08,AGE_OVERALL,NAA,RACE
BRFSS~2017~2017~45~Q08~TOC01~AGE~OVERALL,5.9,5.5,6.3,45,TOC01,C01,2017,2017,Q08,65PLUS,OVERALL,OVERALL
BRFSS~2017~2017~44~Q08~TOC01~AGE~GENDER,5.4,4.9,5.9,44,TOC01,C01,2017,2017,Q08,AGE_OVERALL,FEMALE,GENDER
BRFSS~2017~2017~72~Q35~TOC03~AGE~GENDER,7.2,5.4,9.0,72,TOC03,C01,2017,2017,Q35,5064,MALE,GENDER
BRFSS~2018~2018~42~Q08~TOC01~AGE~RACE,6.9,5.0,8.7,42,TOC01,C01,2018,2018,Q08,5064,BLK,RACE
BRFSS~2019~2019~42~Q35~TOC03~AGE~GENDER,5.7,5.0,6.5,42,TOC03,C01,2019,2019,Q35,AGE_OVERALL,MALE,GENDER
BRFSS~2015~2015~44~Q35~TOC03~AGE~RACE,6.3,3.8,8.8,44,TOC03,C01,2015,2015,Q35,AGE_OVERALL,HIS,RACE
BRFSS~2016~2016~44~Q35~TOC03~AGE~GENDER,6.2,5.5,7.0,44,TOC03,C01,2016,2016,Q35,AGE_OVERALL,FEMALE,GENDER
BRFSS~2017~2017~72~Q08~TOC01~AGE~GENDER,7.3,6.6,8.0,72,TOC01,C01,2017,2017,Q08,AGE_OVERALL,FEMALE,GENDER
BRFSS~2017~2017~44~Q35~TOC03~AGE~OVERALL,5.8,5.0,6.7,44,TOC03,C01,2017,2017,Q35,65PLUS,OVERALL,OVERALL
BRFSS~2017~2017~72~Q35~TOC03~AGE~OVERALL,7.6,6.8,8.4,72,TOC03,C01,2017,2017,Q35,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2017~2017~45~Q35~TOC03~AGE~OVERALL,6.5,5.9,7.1,45,TOC03,C01,2017,2017,Q35,65PLUS,OVERALL,OVERALL
BRFSS~2018~2018~72~Q35~TOC03~AGE~GENDER,6.1,5.1,7.2,72,TOC03,C01,2018,2018,Q35,AGE_OVERALL,MALE,GENDER
BRFSS~2019~2019~42~Q35~TOC03~AGE~OVERALL,5.8,5.3,6.3,42,TOC03,C01,2019,2019,Q35,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2018~2018~72~Q35~TOC03~AGE~OVERALL,7.0,5.9,8.1,72,TOC03,C01,2018,2018,Q35,65PLUS,OVERALL,OVERALL
BRFSS~2018~2018~42~Q35~TOC03~AGE~OVERALL,6.4,5.6,7.3,42,TOC03,C01,2018,2018,Q35,5064,OVERALL,OVERALL
BRFSS~2018~2018~72~Q08~TOC01~AGE~GENDER,8.1,7.4,8.8,72,TOC01,C01,2018,2018,Q08,AGE_OVERALL,FEMALE,GENDER
BRFSS~2017~2017~42~Q08~TOC01~AGE~GENDER,5.2,4.4,6.0,42,TOC01,C01,2017,2017,Q08,65PLUS,FEMALE,GENDER
BRFSS~2016~2016~72~Q08~TOC01~AGE~GENDER,5.5,4.7,6.3,72,TOC01,C01,2016,2016,Q08,AGE_OVERALL,MALE,GENDER
BRFSS~2016~2016~44~Q08~TOC01~AGE~OVERALL,4.7,4.2,5.2,44,TOC01,C01,2016,2016,Q08,65PLUS,OVERALL,OVERALL
BRFSS~2017~2017~44~Q35~TOC03~AGE~GENDER,6.9,5.9,8.0,44,TOC03,C01,2017,2017,Q35,AGE_OVERALL,MALE,GENDER
BRFSS~2017~2017~45~Q08~TOC01~AGE~GENDER,6.1,5.6,6.6,45,TOC01,C01,2017,2017,Q08,65PLUS,FEMALE,GENDER
BRFSS~2017~2017~42~Q08~TOC01~AGE~GENDER,4.8,4.0,5.7,42,TOC01,C01,2017,2017,Q08,5064,MALE,GENDER
BRFSS~2016~2016~72~Q35~TOC03~AGE~GENDER,6.9,6.0,7.8,72,TOC03,C01,2016,2016,Q35,AGE_OVERALL,FEMALE,GENDER
BRFSS~2018~2018~72~Q08~TOC01~AGE~GENDER,8.7,7.7,9.7,72,TOC01,C01,2018,2018,Q08,5064,FEMALE,GENDER
BRFSS~2016~2016~45~Q35~TOC03~AGE~RACE,7.7,6.3,9.0,45,TOC03,C01,2016,2016,Q35,5064,BLK,RACE
BRFSS~2019~2019~42~Q08~TOC01~AGE~RACE,8.1,6.0,10.2,42,TOC01,C01,2019,2019,Q08,5064,BLK,RACE
BRFSS~2019~2019~72~Q08~TOC01~AGE~GENDER,8.4,7.5,9.2,72,TOC01,C01,2019,2019,Q08,5064,FEMALE,GENDER
BRFSS~2018~2018~72~Q08~TOC01~AGE~RACE,7.1,6.6,7.7,72,TOC01,C01,2018,2018,Q08,AGE_OVERALL,HIS,RACE
BRFSS~2015~2015~44~Q08~TOC01~AGE~RACE,4.6,2.4,6.8,44,TOC01,C01,2015,2015,Q08,AGE_OVERALL,BLK,RACE
BRFSS~2015~2015~44~Q08~TOC01~AGE~RACE,5.1,4.6,5.6,44,TOC01,C01,2015,2015,Q08,65PLUS,WHT,RACE
BRFSS~2019~2019~44~Q35~TOC03~AGE~GENDER,6.0,5.3,6.6,44,TOC03,C01,2019,2019,Q35,AGE_OVERALL,FEMALE,GENDER
BRFSS~2016~2016~42~Q08~TOC01~AGE~RACE,5.0,4.4,5.6,42,TOC01,C01,2016,2016,Q08,5064,WHT,RACE
BRFSS~2019~2019~42~Q08~TOC01~AGE~RACE,4.8,4.4,5.2,42,TOC01,C01,2019,2019,Q08,AGE_OVERALL,WHT,RACE
BRFSS~2016~2016~42~Q35~TOC03~AGE~GENDER,6.5,5.1,7.9,42,TOC03,C01,2016,2016,Q35,65PLUS,MALE,GENDER
BRFSS~2018~2018~44~Q35~TOC03~AGE~RACE,6.3,3.9,8.7,44,TOC03,C01,2018,2018,Q35,AGE_OVERALL,HIS,RACE
BRFSS~2015~2015~42~Q35~TOC03~AGE~GENDER,5.6,4.7,6.5,42,TOC03,C01,2015,2015,Q35,5064,FEMALE,GENDER
BRFSS~2016~2016~42~Q35~TOC03~AGE~RACE,5.6,5.0,6.2,42,TOC03,C01,2016,2016,Q35,AGE_OVERALL,WHT,RACE
BRFSS~2015~2015~72~Q08~TOC01~AGE~GENDER,5.1,4.2,6.1,72,TOC01,C01,2015,2015,Q08,65PLUS,MALE,GENDER
BRFSS~2017~2017~44~Q08~TOC01~AGE~RACE,4.7,2.7,6.8,44,TOC01,C01,2017,2017,Q08,AGE_OVERALL,BLK,RACE
BRFSS~2016~2016~72~Q08~TOC01~AGE~GENDER,6.9,6.1,7.8,72,TOC01,C01,2016,2016,Q08,65PLUS,FEMALE,GENDER
BRFSS~2019~2019~45~Q35~TOC03~AGE~RACE,7.1,6.4,7.7,45,TOC03,C01,2019,2019,Q35,AGE_OVERALL,WHT,RACE
BRFSS~2018~2018~42~Q35~TOC03~AGE~GENDER,6.5,5.4,7.6,42,TOC03,C01,2018,2018,Q35,5064,FEMALE,GENDER
BRFSS~2016~2016~45~Q08~TOC01~AGE~OVERALL,6.2,5.7,6.7,45,TOC01,C01,2016,2016,Q08,5064,OVERALL,OVERALL
BRFSS~2016~2016~42~Q35~TOC03~AGE~RACE,6.0,3.3,8.8,42,TOC03,C01,2016,2016,Q35,65PLUS,BLK,RACE
BRFSS~2019~2019~72~Q35~TOC03~AGE~OVERALL,7.3,6.4,8.2,72,TOC03,C01,2019,2019,Q35,65PLUS,OVERALL,OVERALL
BRFSS~2019~2019~42~Q35~TOC03~AGE~GENDER,6.0,4.9,7.1,42,TOC03,C01,2019,2019,Q35,5064,MALE,GENDER
BRFSS~2015~2015~72~Q35~TOC03~AGE~OVERALL,8.0,6.9,9.2,72,TOC03,C01,2015,2015,Q35,65PLUS,OVERALL,OVERALL
BRFSS~2019~2019~44~Q08~TOC01~AGE~RACE,5.1,4.7,5.5,44,TOC01,C01,2019,2019,Q08,AGE_OVERALL,WHT,RACE
BRFSS~2018~2018~42~Q35~TOC03~AGE~GENDER,5.8,4.9,6.7,42,TOC03,C01,2018,2018,Q35,AGE_OVERALL,MALE,GENDER
BRFSS~2016~2016~44~Q08~TOC01~AGE~GENDER,5.0,4.3,5.8,44,TOC01,C01,2016,2016,Q08,65PLUS,FEMALE,GENDER
BRFSS~2017~2017~45~Q35~TOC03~AGE~GENDER,7.2,6.5,8.0,45,TOC03,C01,2017,2017,Q35,AGE_OVERALL,MALE,GENDER
BRFSS~2016~2016~42~Q35~TOC03~AGE~GENDER,5.9,5.1,6.7,42,TOC03,C01,2016,2016,Q35,AGE_OVERALL,FEMALE,GENDER
BRFSS~2018~2018~72~Q35~TOC03~AGE~OVERALL,7.3,6.3,8.2,72,TOC03,C01,2018,2018,Q35,5064,OVERALL,OVERALL
BRFSS~2018~2018~44~Q35~TOC03~AGE~RACE,6.5,5.9,7.2,44,TOC03,C01,2018,2018,Q35,AGE_OVERALL,WHT,RACE
BRFSS~2019~2019~72~Q35~TOC03~AGE~RACE,7.3,6.3,8.2,72,TOC03,C01,2019,2019,Q35,65PLUS,HIS,RACE
BRFSS~2016~2016~44~Q08~TOC01~AGE~RACE,4.8,4.4,5.2,44,TOC01,C01,2016,2016,Q08,AGE_OVERALL,WHT,RACE
BRFSS~2015~2015~44~Q35~TOC03~AGE~OVERALL,5.8,5.1,6.5,44,TOC03,C01,2015,2015,Q35,65PLUS,OVERALL,OVERALL
BRFSS~2015~2015~45~Q08~TOC01~AGE~GENDER,6.3,5.7,7.0,45,TOC01,C01,2015,2015,Q08,5064,FEMALE,GENDER
BRFSS~2018~2018~72~Q35~TOC03~AGE~GENDER,7.8,6.9,8.7,72,TOC03,C01,2018,2018,Q35,AGE_OVERALL,FEMALE,GENDER
BRFSS~2017~2017~42~Q35~TOC03~AGE~OVERALL,6.8,6.0,7.6,42,TOC03,C01,2017,2017,Q35,5064,OVERALL,OVERALL
BRFSS~2018~2018~42~Q08~TOC01~AGE~GENDER,5.7,5.0,6.3,42,TOC01,C01,2018,2018,Q08,AGE_OVERALL,FEMALE,GENDER
BRFSS~2016~2016~44~Q08~TOC01~AGE~RACE,7.2,5.1,9.4,44,TOC01,C01,2016,2016,Q08,AGE_OVERALL,HIS,RACE
BRFSS~2015~2015~72~Q35~TOC03~AGE~GENDER,11.5,9.5,13.4,72,TOC03,C01,2015,2015,Q35,5064,MALE,GENDER
BRFSS~2016~2016~42~Q08~TOC01~AGE~GENDER,5.7,4.9,6.5,42,TOC01,C01,2016,2016,Q08,5064,FEMALE,GENDER
BRFSS~2015~2015~45~Q35~TOC03~AGE~RACE,7.1,6.6,7.7,45,TOC03,C01,2015,2015,Q35,AGE_OVERALL,WHT,RACE
BRFSS~2015~2015~44~Q08~TOC01~AGE~OVERALL,4.8,4.3,5.4,44,TOC01,C01,2015,2015,Q08,5064,OVERALL,OVERALL
BRFSS~2017~2017~45~Q08~TOC01~AGE~RACE,6.5,5.5,7.4,45,TOC01,C01,2017,2017,Q08,65PLUS,BLK,RACE
BRFSS~2017~2017~42~Q08~TOC01~AGE~RACE,5.1,4.5,5.8,42,TOC01,C01,2017,2017,Q08,65PLUS,WHT,RACE
BRFSS~2015~2015~42~Q35~TOC03~AGE~OVERALL,5.5,4.6,6.4,42,TOC03,C01,2015,2015,Q35,65PLUS,OVERALL,OVERALL
BRFSS~2017~2017~45~Q35~TOC03~AGE~RACE,6.4,5.2,7.6,45,TOC03,C01,2017,2017,Q35,65PLUS,BLK,RACE
BRFSS~2015~2015~42~Q08~TOC01~AGE~GENDER,4.9,4.3,5.5,42,TOC01,C01,2015,2015,Q08,AGE_OVERALL,MALE,GENDER
BRFSS~2019~2019~45~Q08~TOC01~AGE~RACE,5.8,5.2,6.4,45,TOC01,C01,2019,2019,Q08,65PLUS,WHT,RACE
BRFSS~2019~2019~44~Q08~TOC01~AGE~RACE,7.8,4.1,11.6,44,TOC01,C01,2019,2019,Q08,65PLUS,HIS,RACE
BRFSS~2016~2016~44~Q35~TOC03~AGE~GENDER,5.7,4.4,7.0,44,TOC03,C01,2016,2016,Q35,5064,MALE,GENDER
BRFSS~2015~2015~42~Q35~TOC03~AGE~GENDER,7.1,5.6,8.6,42,TOC03,C01,2015,2015,Q35,5064,MALE,GENDER
BRFSS~2015~2015~44~Q08~TOC01~AGE~GENDER,5.4,4.6,6.2,44,TOC01,C01,2015,2015,Q08,65PLUS,MALE,GENDER
BRFSS~2016~2016~45~Q08~TOC01~AGE~RACE,5.7,5.2,6.2,45,TOC01,C01,2016,2016,Q08,65PLUS,WHT,RACE
BRFSS~2016~2016~44~Q35~TOC03~AGE~RACE,5.9,5.3,6.6,44,TOC03,C01,2016,2016,Q35,AGE_OVERALL,WHT,RACE
BRFSS~2019~2019~72~Q08~TOC01~AGE~GENDER,9.0,7.8,10.2,72,TOC01,C01,2019,2019,Q08,5064,MALE,GENDER
BRFSS~2015~2015~42~Q35~TOC03~AGE~GENDER,5.3,4.3,6.3,42,TOC03,C01,2015,2015,Q35,65PLUS,FEMALE,GENDER
BRFSS~2017~2017~72~Q08~TOC01~AGE~RACE,5.6,4.9,6.3,72,TOC01,C01,2017,2017,Q08,65PLUS,HIS,RACE
BRFSS~2016~2016~72~Q35~TOC03~AGE~OVERALL,7.6,6.5,8.7,72,TOC03,C01,2016,2016,Q35,5064,OVERALL,OVERALL
BRFSS~2016~2016~42~Q35~TOC03~AGE~RACE,5.5,4.7,6.4,42,TOC03,C01,2016,2016,Q35,65PLUS,WHT,RACE
BRFSS~2019~2019~72~Q08~TOC01~AGE~RACE,8.2,7.7,8.7,72,TOC01,C01,2019,2019,Q08,AGE_OVERALL,HIS,RACE
BRFSS~2015~2015~44~Q08~TOC01~AGE~GENDER,5.3,4.5,6.0,44,TOC01,C01,2015,2015,Q08,5064,FEMALE,GENDER
BRFSS~2016~2016~45~Q35~TOC03~AGE~GENDER,7.7,6.6,8.9,45,TOC03,C01,2016,2016,Q35,65PLUS,MALE,GENDER
BRFSS~2019~2019~42~Q08~TOC01~AGE~GENDER,5.2,4.6,5.7,42,TOC01,C01,2019,2019,Q08,AGE_OVERALL,MALE,GENDER
BRFSS~2017~2017~72~Q08~TOC01~AGE~GENDER,5.3,4.4,6.1,72,TOC01,C01,2017,2017,Q08,AGE_OVERALL,MALE,GENDER
BRFSS~2016~2016~45~Q35~TOC03~AGE~RACE,6.9,6.1,7.6,45,TOC03,C01,2016,2016,Q35,65PLUS,WHT,RACE
BRFSS~2018~2018~44~Q08~TOC01~AGE~RACE,8.0,5.4,10.7,44,TOC01,C01,2018,2018,Q08,5064,HIS,RACE
BRFSS~2019~2019~44~Q08~TOC01~AGE~GENDER,5.1,4.5,5.7,44,TOC01,C01,2019,2019,Q08,AGE_OVERALL,MALE,GENDER
BRFSS~2019~2019~45~Q08~TOC01~AGE~GENDER,5.6,4.7,6.4,45,TOC01,C01,2019,2019,Q08,65PLUS,MALE,GENDER
BRFSS~2015~2015~72~Q08~TOC01~AGE~OVERALL,6.1,5.4,6.7,72,TOC01,C01,2015,2015,Q08,5064,OVERALL,OVERALL
BRFSS~2018~2018~44~Q35~TOC03~AGE~GENDER,5.8,4.6,7.0,44,TOC03,C01,2018,2018,Q35,65PLUS,MALE,GENDER
BRFSS~2017~2017~45~Q08~TOC01~AGE~RACE,6.0,2.7,9.4,45,TOC01,C01,2017,2017,Q08,AGE_OVERALL,NAA,RACE
BRFSS~2018~2018~42~Q08~TOC01~AGE~RACE,7.6,5.0,10.1,42,TOC01,C01,2018,2018,Q08,65PLUS,BLK,RACE
BRFSS~2016~2016~72~Q35~TOC03~AGE~RACE,7.4,6.3,8.5,72,TOC03,C01,2016,2016,Q35,65PLUS,HIS,RACE
BRFSS~2018~2018~42~Q08~TOC01~AGE~GENDER,4.6,3.8,5.4,42,TOC01,C01,2018,2018,Q08,5064,MALE,GENDER
BRFSS~2015~2015~44~Q35~TOC03~AGE~GENDER,6.3,5.0,7.6,44,TOC03,C01,2015,2015,Q35,5064,MALE,GENDER
BRFSS~2018~2018~42~Q08~TOC01~AGE~RACE,5.3,2.9,7.7,42,TOC01,C01,2018,2018,Q08,AGE_OVERALL,HIS,RACE
BRFSS~2019~2019~45~Q35~TOC03~AGE~OVERALL,6.3,5.6,7.1,45,TOC03,C01,2019,2019,Q35,65PLUS,OVERALL,OVERALL
BRFSS~2015~2015~44~Q35~TOC03~AGE~GENDER,5.3,4.5,6.1,44,TOC03,C01,2015,2015,Q35,65PLUS,FEMALE,GENDER
BRFSS~2018~2018~72~Q08~TOC01~AGE~RACE,6.9,6.1,7.6,72,TOC01,C01,2018,2018,Q08,65PLUS,HIS,RACE
BRFSS~2019~2019~44~Q08~TOC01~AGE~GENDER,5.1,4.2,6.0,44,TOC01,C01,2019,2019,Q08,5064,MALE,GENDER
BRFSS~2018~2018~45~Q08~TOC01~AGE~RACE,5.9,5.3,6.6,45,TOC01,C01,2018,2018,Q08,AGE_OVERALL,BLK,RACE
BRFSS~2017~2017~42~Q08~TOC01~AGE~GENDER,5.3,4.4,6.2,42,TOC01,C01,2017,2017,Q08,65PLUS,MALE,GENDER
BRFSS~2017~2017~44~Q08~TOC01~AGE~GENDER,5.0,4.3,5.7,44,TOC01,C01,2017,2017,Q08,65PLUS,FEMALE,GENDER
BRFSS~2019~2019~72~Q08~TOC01~AGE~RACE,7.7,7.0,8.3,72,TOC01,C01,2019,2019,Q08,65PLUS,HIS,RACE
BRFSS~2019~2019~72~Q08~TOC01~AGE~OVERALL,7.6,7.0,8.3,72,TOC01,C01,2019,2019,Q08,65PLUS,OVERALL,OVERALL
BRFSS~2015~2015~72~Q08~TOC01~AGE~RACE,6.1,5.6,6.5,72,TOC01,C01,2015,2015,Q08,AGE_OVERALL,HIS,RACE
BRFSS~2019~2019~44~Q35~TOC03~AGE~GENDER,6.9,5.5,8.3,44,TOC03,C01,2019,2019,Q35,65PLUS,MALE,GENDER
BRFSS~2017~2017~42~Q35~TOC03~AGE~RACE,7.6,5.5,9.7,42,TOC03,C01,2017,2017,Q35,5064,BLK,RACE
BRFSS~2015~2015~44~Q35~TOC03~AGE~RACE,6.6,5.6,7.5,44,TOC03,C01,2015,2015,Q35,5064,WHT,RACE
BRFSS~2016~2016~45~Q35~TOC03~AGE~OVERALL,7.9,7.2,8.6,45,TOC03,C01,2016,2016,Q35,5064,OVERALL,OVERALL
BRFSS~2016~2016~44~Q08~TOC01~AGE~OVERALL,5.1,4.6,5.7,44,TOC01,C01,2016,2016,Q08,5064,OVERALL,OVERALL
BRFSS~2017~2017~42~Q08~TOC01~AGE~RACE,6.6,3.9,9.3,42,TOC01,C01,2017,2017,Q08,65PLUS,BLK,RACE
BRFSS~2015~2015~42~Q08~TOC01~AGE~RACE,4.3,3.2,5.5,42,TOC01,C01,2015,2015,Q08,AGE_OVERALL,BLK,RACE
BRFSS~2018~2018~72~Q35~TOC03~AGE~GENDER,5.0,3.5,6.5,72,TOC03,C01,2018,2018,Q35,65PLUS,MALE,GENDER
BRFSS~2017~2017~47~Q08~TOC01~AGE~GENDER,6.6,6.0,7.2,47,TOC01,C01,2017,2017,Q08,AGE_OVERALL,FEMALE,GENDER
BRFSS~2018~2018~45~Q08~TOC01~AGE~OVERALL,5.6,5.3,5.9,45,TOC01,C01,2018,2018,Q08,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2019~2019~72~Q35~TOC03~AGE~GENDER,6.5,5.8,7.3,72,TOC03,C01,2019,2019,Q35,AGE_OVERALL,FEMALE,GENDER
BRFSS~2015~2015~72~Q35~TOC03~AGE~RACE,7.9,6.8,9.1,72,TOC03,C01,2015,2015,Q35,65PLUS,HIS,RACE
BRFSS~2017~2017~45~Q08~TOC01~AGE~GENDER,6.2,5.7,6.6,45,TOC01,C01,2017,2017,Q08,AGE_OVERALL,FEMALE,GENDER
BRFSS~2017~2017~72~Q35~TOC03~AGE~GENDER,8.6,6.2,10.9,72,TOC03,C01,2017,2017,Q35,65PLUS,MALE,GENDER
BRFSS~2019~2019~45~Q08~TOC01~AGE~RACE,5.7,5.3,6.2,45,TOC01,C01,2019,2019,Q08,AGE_OVERALL,WHT,RACE
BRFSS~2017~2017~45~Q35~TOC03~AGE~RACE,6.3,2.6,9.9,45,TOC03,C01,2017,2017,Q35,AGE_OVERALL,HIS,RACE
BRFSS~2016~2016~72~Q35~TOC03~AGE~GENDER,6.9,5.6,8.2,72,TOC03,C01,2016,2016,Q35,5064,FEMALE,GENDER
BRFSS~2019~2019~42~Q35~TOC03~AGE~RACE,5.5,5.0,6.0,42,TOC03,C01,2019,2019,Q35,AGE_OVERALL,WHT,RACE
BRFSS~2016~2016~45~Q08~TOC01~AGE~GENDER,6.6,5.9,7.2,45,TOC01,C01,2016,2016,Q08,5064,FEMALE,GENDER
BRFSS~2018~2018~45~Q08~TOC01~AGE~GENDER,6.1,5.6,6.6,45,TOC01,C01,2018,2018,Q08,65PLUS,FEMALE,GENDER
BRFSS~2017~2017~45~Q35~TOC03~AGE~GENDER,6.0,5.2,6.8,45,TOC03,C01,2017,2017,Q35,65PLUS,FEMALE,GENDER
BRFSS~2016~2016~44~Q08~TOC01~AGE~GENDER,4.3,3.5,5.1,44,TOC01,C01,2016,2016,Q08,65PLUS,MALE,GENDER
BRFSS~2017~2017~42~Q08~TOC01~AGE~OVERALL,5.5,5.1,5.9,42,TOC01,C01,2017,2017,Q08,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2016~2016~45~Q08~TOC01~AGE~GENDER,5.7,5.0,6.4,45,TOC01,C01,2016,2016,Q08,65PLUS,MALE,GENDER
BRFSS~2017~2017~72~Q08~TOC01~AGE~GENDER,6.3,5.4,7.1,72,TOC01,C01,2017,2017,Q08,65PLUS,FEMALE,GENDER
BRFSS~2019~2019~44~Q35~TOC03~AGE~RACE,4.4,2.1,6.7,44,TOC03,C01,2019,2019,Q35,AGE_OVERALL,BLK,RACE
BRFSS~2017~2017~45~Q35~TOC03~AGE~RACE,6.8,5.9,7.7,45,TOC03,C01,2017,2017,Q35,AGE_OVERALL,BLK,RACE
BRFSS~2017~2017~42~Q35~TOC03~AGE~GENDER,6.6,5.6,7.5,42,TOC03,C01,2017,2017,Q35,AGE_OVERALL,MALE,GENDER
BRFSS~2015~2015~44~Q08~TOC01~AGE~RACE,7.6,5.5,9.7,44,TOC01,C01,2015,2015,Q08,AGE_OVERALL,HIS,RACE
BRFSS~2015~2015~42~Q08~TOC01~AGE~RACE,5.0,4.4,5.6,42,TOC01,C01,2015,2015,Q08,5064,WHT,RACE
BRFSS~2015~2015~42~Q08~TOC01~AGE~RACE,5.0,4.5,5.4,42,TOC01,C01,2015,2015,Q08,AGE_OVERALL,WHT,RACE
BRFSS~2019~2019~45~Q08~TOC01~AGE~GENDER,5.2,4.3,6.0,45,TOC01,C01,2019,2019,Q08,5064,MALE,GENDER
BRFSS~2018~2018~44~Q08~TOC01~AGE~RACE,5.5,4.8,6.1,44,TOC01,C01,2018,2018,Q08,5064,WHT,RACE
BRFSS~2015~2015~72~Q08~TOC01~AGE~GENDER,6.7,5.9,7.5,72,TOC01,C01,2015,2015,Q08,65PLUS,FEMALE,GENDER
BRFSS~2015~2015~44~Q08~TOC01~AGE~RACE,4.9,4.5,5.3,44,TOC01,C01,2015,2015,Q08,AGE_OVERALL,WHT,RACE
BRFSS~2019~2019~42~Q35~TOC03~AGE~GENDER,5.3,4.3,6.3,42,TOC03,C01,2019,2019,Q35,65PLUS,MALE,GENDER
BRFSS~2015~2015~42~Q08~TOC01~AGE~GENDER,4.9,4.4,5.4,42,TOC01,C01,2015,2015,Q08,AGE_OVERALL,FEMALE,GENDER
BRFSS~2015~2015~45~Q08~TOC01~AGE~RACE,6.6,5.6,7.6,45,TOC01,C01,2015,2015,Q08,5064,BLK,RACE
BRFSS~2017~2017~45~Q35~TOC03~AGE~OVERALL,7.0,6.5,7.5,45,TOC03,C01,2017,2017,Q35,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2017~2017~44~Q08~TOC01~AGE~OVERALL,4.9,4.3,5.4,44,TOC01,C01,2017,2017,Q08,65PLUS,OVERALL,OVERALL
BRFSS~2018~2018~45~Q08~TOC01~AGE~GENDER,6.0,5.6,6.4,45,TOC01,C01,2018,2018,Q08,AGE_OVERALL,FEMALE,GENDER
BRFSS~2017~2017~45~Q08~TOC01~AGE~OVERALL,5.8,5.5,6.1,45,TOC01,C01,2017,2017,Q08,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2018~2018~45~Q08~TOC01~AGE~RACE,6.0,5.1,6.8,45,TOC01,C01,2018,2018,Q08,65PLUS,BLK,RACE
BRFSS~2017~2017~72~Q35~TOC03~AGE~GENDER,7.8,6.5,9.0,72,TOC03,C01,2017,2017,Q35,5064,FEMALE,GENDER
BRFSS~2019~2019~45~Q08~TOC01~AGE~GENDER,6.1,5.6,6.6,45,TOC01,C01,2019,2019,Q08,AGE_OVERALL,FEMALE,GENDER
BRFSS~2016~2016~42~Q35~TOC03~AGE~OVERALL,5.9,5.3,6.5,42,TOC03,C01,2016,2016,Q35,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2019~2019~42~Q08~TOC01~AGE~GENDER,5.3,4.5,6.1,42,TOC01,C01,2019,2019,Q08,5064,MALE,GENDER
BRFSS~2019~2019~42~Q08~TOC01~AGE~OVERALL,4.9,4.4,5.5,42,TOC01,C01,2019,2019,Q08,65PLUS,OVERALL,OVERALL
BRFSS~2016~2016~45~Q08~TOC01~AGE~GENDER,5.8,5.2,6.3,45,TOC01,C01,2016,2016,Q08,AGE_OVERALL,MALE,GENDER
